,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),Location,dt,Neighborhood_Arlington,Neighborhood_Aspinwall,Neighborhood_Bloomfield,Neighborhood_Central North Side,Neighborhood_Downtown Pgh,Neighborhood_E Pittsburgh,Neighborhood_East Allegheny,Neighborhood_East Liberty,Neighborhood_Edgewood,Neighborhood_Fox Chapel,Neighborhood_Friendship Park,Neighborhood_Garfield,Neighborhood_Greenfield,Neighborhood_Hazelwood,Neighborhood_Highland Park,Neighborhood_Hill District,Neighborhood_Homestead,Neighborhood_Homewood-Brushton,Neighborhood_Lawrenceville,Neighborhood_Lincoln Place,Neighborhood_Lincoln-Larimer,Neighborhood_Morningside,Neighborhood_Mt Oliver,Neighborhood_Munhall,Neighborhood_Murdoch Farms,Neighborhood_North of Forbes,Neighborhood_O'Hara,Neighborhood_Oakland,Neighborhood_Penn Hills,Neighborhood_Point Breeze,Neighborhood_Polish Hill,Neighborhood_Regent Square,Neighborhood_Reserve,Neighborhood_Ross Twp,Neighborhood_Schenley Farms,Neighborhood_Schenley Heights,Neighborhood_Shadyside,Neighborhood_Sharpsburg,Neighborhood_South Side,Neighborhood_South-Other Area,Neighborhood_Spring Garden,Neighborhood_Spring Hill,Neighborhood_Squirrel Hill,Neighborhood_Stanton Heights,Neighborhood_Swissvale,Neighborhood_Troy Hill,Neighborhood_Wilkinsburg,yearSold_2018,yearSold_2019,yearSold_2020,yearSold_2021,yearSold_2022,monthSold_2,monthSold_3,monthSold_4,monthSold_5,monthSold_6,monthSold_7,monthSold_8,monthSold_9,monthSold_10,monthSold_11,monthSold_12,Crime Score,HS_Score,ES_MS_Score,censusTract,censusCounty,censusState,joinKey,age_Median,housing_OwnerOccupiedMedianValue,renting_MedianRentValue,inequality_GiniIndex,commute_pctLessThan34Mins,bachelors_pctSTEM,education_pctAdvancedDegree,income_pctBelow50K,income_pctAbove150K
0,275000.0,4.0,4.0,1785.0,1306.0,1900.0,https://www.redfin.com/PA/Pittsburgh/45-Greeley-St-15203/home/74490865,"(-79.9743145, 40.4229551)",2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,35.380359790598675,95.23333333333333,62.0,160800,003,42,42003160800,34.7,118100,929.0,0.4564,0.7431069266980498,0.10599721059972106,0.15078960774325012,0.5393671817512877,0.08241353936718175
1,302500.0,5.0,2.0,3034.0,2178.0,1900.0,https://www.redfin.com/PA/Pittsburgh/259-45th-St-15201/home/74651854,"(-79.9576202, 40.4711406)",2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,25.49029618426088,58.833333333333336,79.66666666666667,090200,003,42,42003090200,37.1,250800,981.0,0.4614,0.8868458274398868,0.08635265700483091,0.27212844792095514,0.42381902860944776,0.1550232867598137
2,301000.0,3.0,1.5,1972.0,1306.0,1890.0,https://www.redfin.com/PA/Pittsburgh/431-Taylor-St-15224/home/74563342,"(-79.9523315, 40.4605557)",2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,26.67841275783648,58.833333333333336,54.5,080200,003,42,42003080200,32.9,169900,1047.0,0.4501,0.8390501319261213,0.07474226804123711,0.19746497665110074,0.5270793036750484,0.09381044487427466
3,379900.0,2.0,1.5,1226.0,1742.0,1890.0,https://www.redfin.com/PA/Pittsburgh/159-1-2-38th-St-15201/home/74651930,"(-79.9655419, 40.4679636)",2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17.730597503335492,58.833333333333336,70.0,060300,003,42,42003060300,33.4,265700,1156.0,0.4399,0.8644295302013423,0.084,0.28826151560178304,0.3069908814589666,0.19072948328267478
4,390000.0,3.0,3.0,1519.0,2178.0,1910.0,https://www.redfin.com/PA/Pittsburgh/4919-Hatfield-St-15201/home/73509681,"(-79.9573142, 40.4780842)",2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.909914345462544,90.8,79.66666666666667,090100,003,42,42003090100,33.2,250000,1470.0,0.4843,0.9037433155080213,0.1347233360064154,0.2957974137931034,0.28762541806020064,0.27591973244147155
5,612000.0,3.0,3.5,2460.0,2613.0,1920.0,https://www.redfin.com/PA/Pittsburgh/5208-Friendship-Ave-15224/home/74661437,"(-79.9398544, 40.4619007)",2021-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22.75647130479741,90.8,65.0,080600,003,42,42003080600,29.8,348800,991.0,0.4274,0.8581132075471698,0.13440860215053763,0.30848036425725667,0.3398215733982157,0.1362530413625304
6,299000.0,3.0,1.0,1557.0,2252.0,1906.0,https://www.redfin.com/PA/Pittsburgh/833-Flemington-St-15217/home/74674261,"(-79.9347259, 40.4264991)",2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.298895109049692,82.86666666666666,54.666666666666664,151700,003,42,42003151700,39.5,190700,1009.0,0.4576,0.8628146047500886,0.12765165612206922,0.26926483613817537,0.41445530726256985,0.0914804469273743
7,255000.0,3.0,1.5,1200.0,2674.0,1961.0,https://www.redfin.com/PA/Pittsburgh/1253-Love-St-15218/home/74478334,"(-79.9023248, 40.4205813)",2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.257734267958153,82.86666666666666,60.666666666666664,141100,003,42,42003141100,44.4,169100,1037.0,0.4551,0.793984962406015,0.09523809523809523,0.3449001051524711,0.3715753424657534,0.22945205479452055
8,295000.0,4.0,2.5,2236.0,1886.0,1991.0,https://www.redfin.com/PA/Pittsburgh/316-Lowell-St-15206/home/74474268,"(-79.9118063, 40.4614483)",2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14.359177672511539,60.033333333333324,51.0,120900,003,42,42003120900,42.1,40700,733.0,0.5078,0.6987704918032787,0.17045454545454544,0.02015355086372361,0.7818740399385561,0.016897081413210446
9,277500.0,3.0,1.5,1455.0,1054.0,1900.0,https://www.redfin.com/PA/Pittsburgh/2009-Sarah-St-15203/home/74478873,"(-79.9773405, 40.4278209)",2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,39.6948922565347,95.23333333333333,62.0,170200,003,42,42003170200,26.8,227500,1197.0,0.5236,0.832473203652243,0.06521739130434782,0.25258493353028066,0.54005400540054,0.20117011701170118
10,396000.0,3.0,2.0,1462.0,4081.0,1926.0,https://www.redfin.com/PA/Pittsburgh/6529-Stanton-Ave-15206/home/74472408,"(-79.9115632, 40.4723218)",2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.684248602629757,90.8,50.0,110600,003,42,42003110600,42.7,322200,935.0,0.4699,0.824212271973466,0.134,0.43722466960352424,0.2728077945084145,0.26395039858281666
11,335000.0,4.0,2.0,1690.0,3471.0,1890.0,https://www.redfin.com/PA/Pittsburgh/517-Peebles-St-15221/home/74516717,"(-79.8942336, 40.4406758)",2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.414533725519979,60.033333333333324,63.666666666666664,560500,003,42,42003560500,33.9,217300,1030.0,0.3902,0.7683653209794837,0.1472584856396867,0.4223255813953488,0.2713333333333333,0.142
12,130000.0,2.0,1.0,1248.0,1698.0,1930.0,https://www.redfin.com/PA/Pittsburgh/2051-Veronica-St-15212/home/74651312,"(-79.9802635, 40.4696381)",2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.215490424340823,58.833333333333336,70.0,241300,003,42,42003241300,36.6,88300,1136.0,0.4947,0.8431712962962963,0.08165322580645161,0.14782964782964783,0.4800462695199537,0.07403123192596876
13,228723.0,5.0,2.0,2226.0,7405.0,1927.0,https://www.redfin.com/PA/Pittsburgh/624-Frayne-St-15207/home/74678841,"(-79.9354691, 40.417499)",2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11.993013507960194,82.86666666666666,54.666666666666664,562300,003,42,42003562300,54.4,79400,664.0,0.5274,0.8472775564409031,0.06158833063209076,0.13008514664143803,0.7180076628352491,0.010727969348659003
14,345000.0,5.0,2.0,2600.0,4356.0,1916.0,https://www.redfin.com/PA/Pittsburgh/3412-Beechwood-Blvd-15217/home/74758432,"(-79.9269437, 40.419905)",2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.19971052935042,82.86666666666666,69.5,151700,003,42,42003151700,39.5,190700,1009.0,0.4576,0.8628146047500886,0.12765165612206922,0.26926483613817537,0.41445530726256985,0.0914804469273743
15,280000.0,3.0,2.0,1806.0,3484.0,1923.0,https://www.redfin.com/PA/Pittsburgh/945-Greenfield-Ave-15217/home/74755181,"(-79.9317202, 40.4237429)",2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.611992586810624,82.86666666666666,69.5,151700,003,42,42003151700,39.5,190700,1009.0,0.4576,0.8628146047500886,0.12765165612206922,0.26926483613817537,0.41445530726256985,0.0914804469273743
16,400000.0,3.0,2.0,1703.0,3049.0,1910.0,https://www.redfin.com/PA/Pittsburgh/1110-Savannah-Ave-15218/home/74517958,"(-79.8919764, 40.4331466)",2019-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.712542771872774,82.86666666666666,63.666666666666664,516100,003,42,42003516100,36.1,245100,1070.0,0.4081,0.7412587412587412,0.08771929824561403,0.4527972027972028,0.28732394366197184,0.2211267605633803
17,80000.0,4.0,1.5,1814.0,2400.0,1890.0,https://www.redfin.com/PA/Pittsburgh/37-Carver-St-15206/home/74474141,"(-79.9158376, 40.465461)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15.586491179816548,90.8,50.0,120900,003,42,42003120900,42.1,40700,733.0,0.5078,0.6987704918032787,0.17045454545454544,0.02015355086372361,0.7818740399385561,0.016897081413210446
18,605000.0,4.0,2.5,1750.0,5092.0,1950.0,https://www.redfin.com/PA/Pittsburgh/4936-Ellsworth-Ave-15213/home/74664678,"(-79.9435281, 40.4505539)",2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.817184959836446,77.63333333333333,50.0,070900,003,42,42003070900,29.0,337400,1078.0,0.6216,0.8656554712892741,0.11721907841552143,0.4536908077994429,0.5616045845272206,0.18911174785100288
19,78000.0,2.0,1.0,960.0,17445.0,1900.0,https://www.redfin.com/PA/Pittsburgh/753-Saline-St-15207/home/74673979,"(-79.9403325, 40.42968)",2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.8605081460969637,82.86666666666666,54.666666666666664,151600,003,42,42003151600,36.7,124200,1073.0,0.3924,0.8586545729402872,0.027580071174377226,0.19591638308215847,0.5193199381761978,0.09041731066460587
20,146000.0,2.0,1.0,1155.0,797.0,1900.0,https://www.redfin.com/PA/Pittsburgh/5164-Natrona-Way-15201/home/74734945,"(-79.9534783, 40.4791237)",2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.603434558457716,90.8,79.66666666666667,101100,003,42,42003101100,31.0,158300,1126.0,0.4088,0.8681177976952625,0.08475957620211899,0.17413874469089194,0.36647493837304845,0.09449465899753492
21,267000.0,3.0,2.0,1344.0,3049.0,1940.0,https://www.redfin.com/PA/Pittsburgh/1124-Downlook-St-15201/home/74467618,"(-79.9388161, 40.4834182)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.434549188671557,90.8,70.5,101800,003,42,42003101800,47.4,174900,1097.0,0.4213,0.796078431372549,0.018245004344048653,0.21930646672914714,0.2673716012084592,0.10045317220543806
22,735000.0,5.0,4.0,3960.0,6520.0,1925.0,https://www.redfin.com/PA/Pittsburgh/5900-Jackson-St-15206/home/74743580,"(-79.9212222, 40.4711589)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19.524297121902798,90.8,50.0,110200,003,42,42003110200,34.5,408700,1117.0,0.4564,0.7170923379174853,0.05792563600782779,0.3750381446444919,0.4194722474977252,0.20609645131938126
23,1421900.0,6.0,4.0,4660.0,16365.0,1900.0,https://www.redfin.com/PA/Pittsburgh/5440-Darlington-Rd-15217/home/74751397,"(-79.9318516, 40.4356812)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.67848597590964,82.86666666666666,54.666666666666664,141300,003,42,42003141300,33.2,275800,1116.0,0.5798,0.9350163627863488,0.07543731778425657,0.3413049896663714,0.5264538696982947,0.1464801049409707
24,255000.0,3.0,1.5,1120.0,975.0,1900.0,https://www.redfin.com/PA/Pittsburgh/229-Chesterfield-Rd-15213/home/74571158,"(-79.9634767, 40.4405513)",2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16.523594101190408,95.23333333333333,50.0,040200,003,42,42003040200,23.0,112500,951.0,0.5733,0.8983957219251337,0.10583941605839416,0.19129082426127528,0.7909270216962525,0.03747534516765286
25,190000.0,2.0,1.5,982.0,1258.0,1910.0,https://www.redfin.com/PA/Pittsburgh/4926-Hatfield-St-15201/home/74735273,"(-79.9568772, 40.478046)",2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.706664974204985,90.8,79.66666666666667,090100,003,42,42003090100,33.2,250000,1470.0,0.4843,0.9037433155080213,0.1347233360064154,0.2957974137931034,0.28762541806020064,0.27591973244147155
26,335000.0,3.0,2.0,1628.0,1197.0,1900.0,https://www.redfin.com/PA/Pittsburgh/175-S-16th-St-15203/home/74478655,"(-79.9827587, 40.4261257)",2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,57.51855545193916,93.96666666666667,62.0,170200,003,42,42003170200,26.8,227500,1197.0,0.5236,0.832473203652243,0.06521739130434782,0.25258493353028066,0.54005400540054,0.20117011701170118
27,642250.0,4.0,3.5,1778.0,5575.0,1930.0,https://www.redfin.com/PA/Pittsburgh/5244-Beeler-St-15217/home/74665680,"(-79.9349171, 40.4448738)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14.467775021077903,77.63333333333333,50.0,140100,003,42,42003140100,20.2,603200,1832.0,0.5861,0.9281867145421903,0.06733794839521712,0.5890909090909091,0.3004073319755601,0.4460285132382892
28,112000.0,3.0,2.0,1600.0,4238.0,1900.0,https://www.redfin.com/PA/Pittsburgh/715-N-Mathilda-St-15224/home/74656966,"(-79.9445291, 40.470133)",2022-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17.851333280829294,90.8,65.0,101900,003,42,42003101900,33.1,95600,969.0,0.5205,0.7214566929133859,0.10093167701863354,0.08096926713947991,0.5827814569536424,0.06906338694418164
29,345000.0,4.0,2.5,1960.0,1306.0,1967.0,https://www.redfin.com/PA/Pittsburgh/1121-Love-St-15218/home/74478381,"(-79.905736, 40.4203293)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.571694433736688,82.86666666666666,69.5,141100,003,42,42003141100,44.4,169100,1037.0,0.4551,0.793984962406015,0.09523809523809523,0.3449001051524711,0.3715753424657534,0.22945205479452055
30,372000.0,4.0,3.0,2600.0,2191.0,1902.0,https://www.redfin.com/PA/Pittsburgh/1809-Harpster-St-15212/home/74651016,"(-79.982584, 40.465276)",2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.567286849197419,58.833333333333336,62.666666666666664,241300,003,42,42003241300,36.6,88300,1136.0,0.4947,0.8431712962962963,0.08165322580645161,0.14782964782964783,0.4800462695199537,0.07403123192596876
31,580000.0,3.0,1.5,2109.0,3759.0,1930.0,https://www.redfin.com/PA/Pittsburgh/7537-Rosemary-Rd-15221/home/74515928,"(-79.8979513, 40.4418696)",2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12.60630441895471,60.033333333333324,63.666666666666664,141200,003,42,42003141200,44.7,315100,1057.0,0.4696,0.8428640076886112,0.12531876138433515,0.5278141361256544,0.2294022617124394,0.3177167474421109
32,1055000.0,4.0,4.5,3200.0,4752.0,1991.0,https://www.redfin.com/PA/Pittsburgh/354-Lehigh-Ave-15232/home/74745686,"(-79.9266377, 40.455656)",2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20.245158411277647,90.8,50.0,070500,003,42,42003070500,28.2,378800,1212.0,0.4522,0.8546966731898239,0.10107066381156317,0.474716652136007,0.41597633136094675,0.17100591715976332
33,327500.0,3.0,2.5,1400.0,1999.0,1900.0,https://www.redfin.com/PA/Pittsburgh/1012-Herron-Ave-15219/home/73524718,"(-79.9645621, 40.456912)",2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17.33550008033534,58.833333333333336,54.5,060500,003,42,42003060500,40.0,157900,916.0,0.4355,0.8946716232961586,0.05143721633888049,0.21470019342359767,0.47707736389684813,0.10888252148997135
34,100000.0,1.0,1.5,881.0,1001.0,1900.0,https://www.redfin.com/PA/Pittsburgh/5106-Dresden-Way-15201/home/74735178,"(-79.9550196, 40.478297)",2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10.743067595274535,90.8,79.66666666666667,101100,003,42,42003101100,31.0,158300,1126.0,0.4088,0.8681177976952625,0.08475957620211899,0.17413874469089194,0.36647493837304845,0.09449465899753492
35,400000.0,2.0,2.5,1476.0,1350.0,1940.0,https://www.redfin.com/PA/Pittsburgh/809-Arlington-Ave-15203/home/74620766,"(-79.9912868, 40.4259884)",2022-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.727716955729173,93.96666666666667,62.0,170600,003,42,42003170600,34.6,142500,1211.0,0.4189,0.8360957642725598,0.030349013657056147,0.18274111675126903,0.5018359853121175,0.0966952264381885
36,205500.0,3.0,1.5,1456.0,3001.0,1945.0,https://www.redfin.com/PA/Pittsburgh/1109-Premier-St-15201/home/74467635,"(-79.9395675, 40.4832445)",2022-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.471530309340131,90.8,70.5,101800,003,42,42003101800,47.4,174900,1097.0,0.4213,0.796078431372549,0.018245004344048653,0.21930646672914714,0.2673716012084592,0.10045317220543806
37,35000.0,3.0,1.0,1880.0,3123.0,1905.0,https://www.redfin.com/PA/Pittsburgh/418-Mansion-St-15207/home/74683325,"(-79.9367806, 40.4059452)",2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.464727690063713,82.86666666666666,69.5,562300,003,42,42003562300,54.4,79400,664.0,0.5274,0.8472775564409031,0.06158833063209076,0.13008514664143803,0.7180076628352491,0.010727969348659003
38,285000.0,3.0,1.5,1380.0,5253.0,1965.0,https://www.redfin.com/PA/Pittsburgh/563-Bigelow-St-15207/home/74678186,"(-79.9376549, 40.4193459)",2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.3846352426456905,82.86666666666666,54.666666666666664,151700,003,42,42003151700,39.5,190700,1009.0,0.4576,0.8628146047500886,0.12765165612206922,0.26926483613817537,0.41445530726256985,0.0914804469273743
39,155000.0,2.0,1.0,1276.0,718.0,1910.0,https://www.redfin.com/PA/Pittsburgh/2532-Leticoe-St-15203/home/74490915,"(-79.9707421, 40.423067)",2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.904537410923162,95.23333333333333,62.0,160800,003,42,42003160800,34.7,118100,929.0,0.4564,0.7431069266980498,0.10599721059972106,0.15078960774325012,0.5393671817512877,0.08241353936718175
40,860000.0,5.0,4.0,3072.0,6169.0,1930.0,https://www.redfin.com/PA/Pittsburgh/1421-Greystone-Dr-15206/home/74741423,"(-79.9181114, 40.4776714)",2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11.740254345688053,90.8,50.0,110200,003,42,42003110200,34.5,408700,1117.0,0.4564,0.7170923379174853,0.05792563600782779,0.3750381446444919,0.4194722474977252,0.20609645131938126
